# segmented_pinyin<TAB>word<TAB>frequency
deng'gao	登高	114
deng'guang	灯光	1315
deng'hou	等候	1737
deng'hui	灯会	63
deng'huo	灯火	572
deng'ji	等级	2010
deng'ji	登记	1810
deng'ji	登基	1492
deng'ji	登极	371
deng'ji	登机	93
deng'jia	等价	304
deng'jia'ling	邓家岭	256
deng'jia'wu	等价物	298
deng'ji'biao	登记表	71
deng'ji'ri	登记日	347
deng'ji'zai'ce	登记在册	201
deng'ji'zhi	等级制	163
deng'ju	灯具	74
deng'ken	邓肯	224
deng'liang	等量	139
deng'li'zi	等离子	148
deng'li'zi'ti	等离子体	490
deng'long	灯笼	881
deng'lu	登陆	1513
deng'lu	登录	462
deng'lu'jian	登陆舰	297
deng'lu'ting	登陆艇	140
deng'lu'zhan	登陆战	115
deng'men	登门	177
deng'pao	灯泡	117
deng'shan	登山	517
deng'shan'dui	登山队	132
deng'shang	登上	1558
deng'shi	登时	3150
deng'shi	瞪视	159
deng'shi	等式	67
deng'shi'chang	邓世昌	64
deng'shi'kou	灯市口	147
deng'ta	灯塔	179
deng'tai	登台	429
deng'tong	等同	197
deng'tong'yu	等同于	195
deng'wei	等位	82
deng'xian	等闲	129
deng'xiao	等效	74
deng'xiao'ping	邓小平	4055
deng'xiao'ping'li'lun	邓小平理论	825
deng'yan	瞪眼	150
deng'ying	灯影	89
deng'ying'chao	邓颖超	65
deng'you'mi	邓有米	305
deng'yu	等于	3258
deng'yue	登月	169
deng'zai	登载	62
deng'zhan	灯盏	88
deng'zhi	等值	60
deng'zhong'xia	邓中夏	63
deng'zhou	邓州	116
deng'zi	凳子	352
de'sheng	得胜	371
de'sheng'men	德胜门	203
de'shi	得失	363
de'shi	得势	76
de'shou	得手	339
de'shu	得数	85
de'ti	得体	277
de'tian'du'hou	得天独厚	377
de'wen	德文	132
de'xi	得悉	135
de'xing	德行	291
de'xing	德性	127
de'xin'ying'shou	得心应手	143
de'yi	得以	2227
de'yi	得意	1454
de'yi	得益	162
de'yi'yang'yang	得意洋洋	158
de'yi'yu	得益于	118
de'yi'zhi	德意志	577
de'yi'zhi'yin'hang	德意志银行	146
de'yu	德语	274
de'yu	德育	215
de'yu	得愈	56
de'zheng	德政	58
de'zhi	得知	2137
de'zhi'shi	德之士	68
de'zhou	德州	146
de'zhu	得主	133
de'zui	得罪	1504
de'zui'ren	得罪人	75
di	地	160541
di	第	23112
di	低	15504
di	底	7005
di	敌	6610
di	帝	3756
di	弟	3217
di	棣	3115
di	的	2500
di	抵	2455
di	递	2282
di	堤	1708
di	滴	1475
di	笛	981
di	提	511
di	蒂	463
di	砥	427
di	狄	422
di	氐	420
di	迪	393
di	邸	334
di	谛	325
di	嫡	266
di	娣	228
di	翟	197
di	嘀	152
di	涤	120
di	牴	100
di	籴	89
di	碲	74
di	磾	74
di	骶	71
di	柢	67
di	羝	65
di	珶	60
di	樀	56
di	荻	53
di	逐	49
di	掋	37
di	缔	31
di	隶	31
di	逮	27
di	蹄	21
di	勺	17
di	杓	7
di	蓧	6
di	啻	3
di	芍	3
di	藋	2
di	適	2
dia	嗲	3
di'ai	低矮	179
dian	点	24685
dian	电	12701
dian	殿	6506
dian	店	3417
dian	典	1614
dian	垫	1008
dian	滇	763
dian	颠	655
dian	碘	542
dian	靛	471
dian	佃	392
dian	甸	311
dian	掂	224
dian	巅	157
dian	奠	153
dian	淀	118
dian	壂	108
di'an	堤岸	105
dian	癫	79
dian	踮	78
dian	惦	73
dian	簟	68
dian	沾	51
dian	钿	44
dian	拈	27
dian	涎	9
dian	蜓	2
dian'bao	电报	764
dian'bing'xiang	电冰箱	59
dian'bo	颠簸	242
dian'bo	电波	184
dian'bo	点拨	114
dian'bo	点播	61
dian'chang	电场	424
dian'chang	电厂	213
dian'che	电车	134
dian'chi	电池	693
dian'chi	滇池	117
dian'chuan	电传	70
dian'ci	电磁	640
dian'ci'bo	电磁波	400
dian'ci'chang	电磁场	242
dian'ci'fu'she	电磁辐射	102
dian'ci'gan'ying	电磁感应	94
dian'ci'tie	电磁铁	58
dian'ci'xue	电磁学	110
dian'dang	典当	94
dian'dao	颠倒	438
dian'deng	电灯	236
dian'deng	点灯	92
dian'deng'pao	电灯泡	156
dian'di	点滴	1171
dian'dian	点点	316
dian'dian'tou	点点头	1807
dian'ding	奠定	1804
dian'dong	电动	234
dian'dong'ji	电动机	301
dian'dong'li'xue	电动力学	102
dian'dong'shi	电动势	141
dian'er	点儿	745
dian'fan	典范	316
dian'fan'bao	电饭煲	274
dian'fei	电费	111
dian'fen	淀粉	431
dian'feng	巅峰	156
dian'fu	颠覆	301
dian'fu	垫付	60
dian'gong	电工	296
dian'gu	典故	186
dian'guang	电光	147
dian'he	电荷	468
dian'hou	殿后	136
dian'hu	佃户	189
dian'hu	电弧	119
dian'hua	电话	8354
dian'hua'hui'yi	电话会议	73
dian'hua'ji	电话机	166
dian'hua'ling	电话铃	91
dian'hua'xue	电化学	102
dian'huo	点火	285
dian'huo	店伙	95
dian'huo'qi	点火器	260
dian'ji	电机	554
dian'ji	电极	466
dian'ji	点击	382
dian'ji	典籍	314
dian'ji	惦记	271
dian'ji	奠基	159
dian'ji	电击	78
dian'jia	电价	155
dian'jia	店家	148
dian'jiang	点将	66
dian'jie	电解	201
dian'jie'zhi	电解质	254
dian'jie'zhi	电介质	139
dian'ji'ren	奠基人	262
dian'ji'zhe	奠基者	64
dian'jun'qu	点军区	256
dian'ke	佃客	82
dian'lan	电缆	352
dian'li	电力	3225
dian'li	典礼	814
dian'li	店里	408
dian'li	电离	256
dian'liang	点亮	3266
dian'liang	掂量	81
dian'liang	电量	79
dian'li'ceng	电离层	214
dian'ling	电令	111
dian'liu	电流	1047
dian'lu	电路	636
dian'lu'ban	电路板	70
dian'mao	点卯	157
di'an'men	地安门	144
dian'men	店门	67
dian'mian	店面	113
dian'ming	点名	162
dian'nao	电脑	3427
dian'nei	殿内	404
dian'neng	电能	338
dian'nong	佃农	169
dian'pei	颠沛	144
dian'ping	点评	614
dian'po	点破	72
dian'pu	店铺	672
dian'qi	电器	1086
dian'qi	电气	506
dian'qi'hua	电气化	443
dian'qiu	点球	160
dian'quan	佃权	59
dian'que'fa'bing	碘缺乏病	71
dian'ran	点燃	868
dian're	电热	66
dian'rong	电容	148
dian'rong'qi	电容器	105
dian'san'dao'si	颠三倒四	79
dian'shi	电视	4833
dian'shi	殿试	1092
dian'shi	电势	97
dian'shi'ji	电视机	456
dian'shi'ju	电视剧	583
dian'shi'tai	电视台	1275
dian'tai	电台	1188
dian'tang	殿堂	236
dian'tang	店堂	100
dian'ti	电梯	524
dian'tou	点头	3864
dian'wang	电网	266
dian'wei	电位	155
dian'wei	点位	63
dian'wen	电文	63
dian'wu	玷污	84
dian'xi	滇西	85
dian'xia	殿下	414
dian'xian	癫痫	134
dian'xian	电线	133
dian'xian'gan	电线杆	78
dian'xiao'er	店小二	313
dian'xin	电信	1387
dian'xin	点心	339
dian'xing	典型	3430
dian'xin'hao	电信号	95
dian'xin'ye	电信业	104
dian'xue	点穴	256
dian'xue	电学	109
dian'xun	电讯	243
dian'ya	电压	942
dian'ya	典雅	390
dian'yan	碘盐	61
dian'ying	电影	4918
dian'ying'jie	电影节	364
dian'ying'jie	电影界	77
dian'ying'ju'ben	电影剧本	70
dian'ying'shi	电影史	62
dian'ying'ting	电影厅	133
dian'ying'yuan	电影院	411
dian'yong	电泳	64
dian'yu	殿宇	97
dian'yu	典狱	62
dian'yuan	电源	594
dian'yuan	店员	111
dian'zhan	电站	282
dian'zhang	典章	347
dian'zhao	点着	578
dian'zhen	点阵	101
dian'zhong	点中	241
dian'zhu	店主	259
dian'zhui	点缀	517
dian'zhu'ren	店主人	92
dian'zi	电子	8154
dian'zi	点子	364
dian'zi	垫子	88
dian'zi'guan	电子管	138
dian'zi'qi'jian	电子器件	116
dian'zi'shang'wu	电子商务	451
dian'zi'shu	电子书	741
dian'zi'shu	电子束	93
dian'zi'xian'wei'jing	电子显微镜	102
dian'zi'xue	电子学	161
dian'zi'you'jian	电子邮件	301
dian'zi'yuan'jian	电子元件	61
dian'zi'zhan	电子战	285
dian'zu	电阻	303
dian'zu'lv	电阻率	84
diao	掉	8344
diao	调	7728
diao	雕	2981
diao	吊	1450
diao	刀	464
diao	跳	423
diao	钓	417
diao	貂	389
diao	叼	216
diao	鸟	152
diao	挑	142
diao	碉	133
diao	蓧	128
di'ao	迪奥	122
diao	刁	108
diao	凋	79
diao	鲷	59
diao	屌	38
diao	藋	33
diao	敦	13
diao	稠	12
diao	踔	5
diao	椆	2
diao'ban	雕版	99
diao'bao	碉堡	158
diao'bi	凋敝	64
diao'bing'qian'jiang	调兵遣将	98
diao'bo	调拨	131
diao'cang	吊舱	288
diao'cha	调查	8332
diao'cha'zu	调查组	97
diao'che	吊车	92
diao'chu	调出	67
diao'di	调低	96
diao'dong	调动	1403
diao'du	调度	359
diao'guan'zhen	调关镇	512
diao'hua	雕花	149
diao'huan	调换	95
diao'hui	调回	86
diao'ji	调集	377
diao'jiao'lou	吊脚楼	344
diao'jiu'shi	调酒师	61
diao'ke	雕刻	1520
diao'lai	调来	215
diao'lan	雕栏	276
diao'li	调离	104
diao'ling	凋零	87
diao'luo	掉落	102
diao'nan	刁难	97
diao'pei	调配	205
diao'pi	貂皮	89
diao'qi	吊起	92
diao'qian	调遣	300
diao'qiao	吊桥	202
diao'ren	调任	196
diao'ru	调入	133
diao'shi	调式	78
diao'si	吊死	130
diao'su	雕塑	885
diao'su'jia	雕塑家	101
diao'tou	掉头	248
diao'xiang	雕像	372
diao'xiao	吊销	100
diao'xu	调蓄	271
diao'yan	调研	605
diao'yan	吊唁	180
diao'yi'qing'xin	掉以轻心	90
diao'yong	调用	343
diao'yu	钓鱼	317
diao'yu'dao	钓鱼岛	339
diao'yue	调阅	57
diao'yun	调运	73
diao'yu'tai	钓鱼台	96
diao'zhuan	掉转	117
diao'zhuo	雕琢	109
diao'zi	调子	158
diao'zuan	刁钻	101
di'ba	第八	436
di'ba	堤坝	107
di'ba'ci	第八次	95
di'bai	迪拜	113
di'ba'jie	第八届	157
di'ba'juan	第八卷	64
di'ban	地板	681
di'ban	底板	67
di'ban'chang	地板厂	256
di'bao	地堡	78
di'ba'zhang	第八章	185
di'bei	地被	449
di'ben	底本	60
di'biao	地表	943
di'biao'shui	地表水	352
di'bu	地步	1071
di'bu	底部	784
di'cang	底舱	61
di'ceng	地层	1094
di'ceng	底层	445
di'ceng	低层	75
di'ceng'xue	地层学	68
di'chan	地产	426
di'chang	抵偿	103
di'chao	低潮	233
di'chen	低沉	382
di'chu	地处	2766
di'chu	抵触	2601
di'chuan	嫡传	62
di'chui	低垂	163
di'ci	地磁	124
di'ci'chang	地磁场	122
di'da	抵达	988
di'dai	地带	2601
di'dai'xing	地带性	209
di'dang	抵挡	876
di'dao	地道	431
di'de'luo	狄德罗	70
di'deng	低等	95
di'di	弟弟	1625
di'di	地底	245
di'dian	地点	2357
di'diao	低调	218
di'di'dao'dao	地地道道	80
di'di'de	低低的	80
di'ding	滴定	241
di'dong	地洞	114
di'duan	地段	423
di'duan	低端	156
di'dui	敌对	462
di'dui'kong	地对空	73
die	爹	3182
die	至	2185
die	跌	2158
die	叠	914
die	碟	692
die	戜	664
die	迭	463
die	牒	276
die	眰	270
die	蝶	261
die	踢	150
die	曡	110
die	嗲	68
die	喋	51
die	鲽	47
die	涉	40
die	堞	38
die	窒	15
die	佚	14
die	褶	11
die	哆	7
die	崼	3
die	槢	2
die'da	跌打	68
die'dang	跌宕	172
die'dao	跌倒	377
die'die	爹爹	2952
die'die'bu'xiu	喋喋不休	78
die'die'zhuang'zhuang	跌跌撞撞	144
die'fu	跌幅	124
die'jia	叠加	207
die'jia	跌价	62
die'luo	跌落	305
die'ma	爹妈	141
die'niang	爹娘	321
die'po	跌破	71
die'qi	迭起	58
di'er	第二	9146
di'er'bu	第二步	241
di'er'bu	第二部	131
di'er'ceng	第二层	134
di'er'chang	第二场	121
di'er'chan'ye	第二产业	538
di'er'chong	第二重	135
di'er'ci	第二次	3031
di'er'dai	第二代	354
di'er'dao	第二道	228
di'er'ge	第二个	1509
di'er'guo'ji	第二国际	103
di'er'ji	第二级	321
di'er'jian	第二件	156
di'er'jie	第二节	309
di'er'jie	第二届	238
di'er'ju	第二局	96
di'er'ju	第二句	61
di'er'juan	第二卷	294
di'er'lei	第二类	187
di'er'lun	第二轮	243
di'er'ming	第二名	252
di'er'nian	第二年	682
di'er'pan	第二盘	71
di'er'pao'bing	第二炮兵	347
di'er'pi	第二批	469
di'er'qi	第二期	84
di'er'ri	第二日	117
di'er'shi	第二十	63
di'er'shi'zhang	第二十章	60
di'er'tian	第二天	2578
di'er'tiao	第二条	251
die'ru	跌入	145
di'er'wei	第二位	387
di'er'xiang	第二项	71
di'er'xing	第二性	65
di'er'ye	第二页	87
di'er'zhang	第二章	302
di'er'zhao	第二招	94
di'er'zhong	第二种	328
die'zi	碟子	122
di'fang	地方	52641
di'fang	敌方	686
di'fang	提防	625
di'fang	堤防	113
di'fang'guan	地方官	376
di'fang'xing	地方性	3760
di'fen	低分	139
di'fu	地府	93
di'ge	的哥	63
di'gei	递给	1022
di'gong	地宫	207
di'gu	低估	287
di'gu	嘀咕	253
di'gu	低谷	148
di'gua	地瓜	71
di'gui	递归	84
di'guo	帝国	3655
di'guo	敌国	234
di'guo'zhu'yi	帝国主义	5674
di'guo'zhu'yi'zhe	帝国主义者	71
di'hai	敌害	91
di'he	地核	60
di'hou	敌后	704
di'hui	诋毁	77
di'ji	低级	462
di'ji	敌机	366
di'ji	地基	296
di'jia	低价	436
di'jia	地价	78
di'jian	递减	278
di'jian	敌舰	58
di'jiao	递交	274
di'jiao	地窖	123
di'jie	缔结	1195
di'jie	地界	59
di'jin	递进	69
di'jing	抵京	73
di'ji'shi	地级市	885
di'jiu	第九	444
di'jiu'ci	第九次	75
di'jiu'jie	第九届	331
di'jiu'juan	第九卷	104
di'jiu'zhang	第九章	99
di'jun	敌军	985
di'jun	帝君	70
di'ka'er	笛卡尔	93
di'kang	抵抗	1866
di'kang'li	抵抗力	223
di'kong	低空	369
di'kong'dao'dan	地空导弹	301
di'kuai	地块	112
di'la	地拉	114
di'lai	抵赖	115
di'la'ke	狄拉克	78
di'lao	地牢	72
di'lei	地雷	460
di'li	地理	8066
di'li	地里	572
di'li	地利	77
di'lian	低廉	291
di'lie	低劣	98
di'liu	第六	697
di'liu'ci	第六次	945
di'liu'jie	第六届	166
di'liu'liu	滴溜溜	80
di'liu'tiao	第六条	67
di'liu'zhang	第六章	237
di'li'xue	地理学	827
di'li'xue'jia	地理学家	161
di'lou	敌楼	71
di'lun	涤纶	75
di'luo	低落	215
di'mai	地脉	75
di'man	地幔	168
di'mao	地貌	1497
di'mei	弟妹	134
di'mi	低迷	182
di'mian	地面	6096
di'mian	底面	304
di'mian'zhan	地面站	74
di'ming	地名	406
di'nan	迪南	59
di'neng	低能	57
ding	定	15882
ding	顶	7797
ding	丁	3607
ding	盯	1977
ding	钉	1651
ding	订	1545
ding	鼎	988
ding	叮	529
ding	锭	327
ding	鐤	189
ding	灯	171
ding	玎	90
ding	碇	54
ding	疔	47
ding	薡	44
ding	仃	37
ding	腚	36
ding	汀	17
ding	奠	8
ding	町	8
ding'bu	顶部	570
ding'ceng	顶层	86
ding'chu	定出	104
ding'chun'qiu	丁春秋	314
ding'da'ge	丁大哥	117
ding'dan	订单	300
ding'dan	定单	74
ding'dang	叮当	170
ding'da'wang	丁大旺	256
ding'dian	定点	257
ding'dian	顶点	235
ding'ding'dang'dang	叮叮当当	137
ding'du	定都	214
ding'duan	顶端	666
ding'duo	顶多	262
ding'duo	定夺	128
ding'e	定额	455
ding'feng	顶峰	247
ding'fu'ren	丁夫人	59
ding'gao	定稿	70
ding'ge	定格	91
ding'gou	订购	316
ding'gou	定购	86
ding'guan'gen	丁关根	66
ding'guo'bao	丁国宝	135
ding'hun	订婚	136
ding'huo	订货	251
ding'ji	顶级	284
ding'ji	丁基	70
ding'jia	定价	603
ding'jian	顶尖	183
ding'jin	定金	84
ding'jing	定睛	189
ding'ju	定居	829
ding'ju	定局	138
ding'ju'dian	定居点	59
ding'li	订立	713
ding'li	定理	596
ding'li	鼎立	322
ding'liang	定量	393
ding'liang'fen'xi	定量分析	100
ding'ling	丁玲	66
ding'lun	定论	257
ding'lv	定律	1417
ding'mao	丁卯	277
ding'men	顶门	93
ding'ming	定名	291
ding'min'jun	丁敏君	161
ding'neng'tong	丁能通	1233
ding'ning	叮咛	112
ding'peng	顶棚	189
ding'piao	订票	83
ding'qi	定期	1389
ding'ran	定然	716
ding'ru'chang	丁汝昌	317
ding'shang	顶上	651
ding'shang	盯上	105
ding'shen	定神	99
ding'sheng	鼎盛	279
ding'shi	定时	292
ding'shi	定势	70
ding'shi'sun	丁石孙	262
ding'shu	定数	79
ding'si'tian	丁思甜	493
ding'ti	顶替	157
ding'tian'li'di	顶天立地	64
ding'tou'shang'si	顶头上司	79
ding'wei	定位	1650
ding'wei	定为	1060
ding'xia	定下	297
ding'xiang	定向	860
ding'xiang	丁香	132
ding'xing	定型	416
ding'xing	定性	309
ding'xing	定形	74
ding'yao	叮咬	66
ding'yi	定义	1823
ding'yong	顶用	69
ding'yu	定于	255
ding'yuan	定远	182
ding'yue	订阅	75
ding'yue	订约	61
ding'ze	定则	71
ding'zheng	订正	61
ding'zhi	定制	324
ding'zhou	定州	67
ding'zhu	叮嘱	419
ding'zhu	顶住	343
ding'zhu	盯住	289
ding'zhuang	顶撞	122
ding'zi	钉子	229
ding'zui	定罪	119
ding'zuo	定做	73
di'nie'bo'he	第聂伯河	60
di'ou'ni	狄欧尼	160
di'pan	地盘	353
di'pan	底盘	241
di'pi	地皮	123
di'pi	地痞	66
di'pian	底片	59
di'pin	低频	105
di'ping	低平	79
di'ping'xian	地平线	158
di'pu	地铺	169
di'qi	第七	781
di'qi	底气	96
di'qiang'wo'ruo	敌强我弱	59
di'qiao	地壳	744
di'qi'ci	第七次	106
di'qi'jie	第七届	110
di'qing	敌情	179
di'qi'tiao	第七条	61
di'qiu	地球	4590
di'qiu'hua'xue	地球化学	276
di'qi'zhang	第七章	252
di'qu	地区	39590
di'que	的确	2135
di'qu'xing	地区性	221
di're	地热	184
di'ren	敌人	10175
di'san	第三	4818
di'san'bu	第三步	122
di'san'bu	第三部	67
di'san'ceng	第三层	80
di'san'chan'ye	第三产业	424
di'san'ci	第三次	891
di'san'dai	第三代	499
di'san'fang	第三方	134
di'san'ge	第三个	671
di'san'guo'ji	第三国际	92
di'san'ji	第三纪	321
di'san'jian	第三件	79
di'san'jie	第三届	264
di'san'juan	第三卷	406
di'san'ming	第三名	372
di'san'nian	第三年	67
di'san'pi	第三批	740
di'san'ri	第三日	92
di'san'shi'jie	第三世界	244
di'san'shi'yi'ci	第三十一次	256
di'san'tian	第三天	268
di'san'tiao	第三条	144
di'san'wei	第三位	220
di'san'xi	第三系	58
di'san'xia'si	低三下四	59
di'san'zhang	第三章	330
di'san'zhao	第三招	57
di'san'zhe	第三者	196
di'san'zhong	第三种	339
di'shang	地上	4925
di'shang	堤上	86
di'sheng	低声	3202
di'sheng	笛声	170
di'sheng'xia'qi	低声下气	57
di'shi	地势	3045
di'shi	第十	213
di'shi	敌视	189
di'shi	帝师	57
di'shi'ba	第十八	122
di'shi'ci	第十次	125
di'shi'er	第十二	109
di'shi'er'jie	第十二届	71
di'shi'er'zhang	第十二章	79
di'shi'ge	第十个	61
di'shi'jie	第十届	330
di'shi'jiu'lu	第十九路	60
di'shi'liu'zhang	第十六章	64
di'shi'ni	迪士尼	195
di'shi'qi'qi	第十七期	257
di'shi'qi'zhang	第十七章	58
di'shi'san	第十三	79
di'shi'san'zhang	第十三章	66
di'shi'si	第十四	97
di'shi'si'zhang	第十四章	71
di'shi'wu	第十五	95
di'shi'wu'zhang	第十五章	65
di'shi'yi	第十一	220
di'shi'yi'juan	第十一卷	65
di'shi'yi'zhang	第十一章	78
di'shi'zhang	第十章	90
di'shou	敌手	486
di'shou'ru	低收入	126
di'shu	底数	73
di'shui	滴水	152
di'shui	地税	57
di'shui'bu'lou	滴水不漏	84
di'si	第四	3092
di'si'ci	第四次	381
di'si'dai	第四代	180
di'si'ge	第四个	190
di'si'ji	第四纪	298
di'si'jie	第四节	239
di'si'jie	第四届	202
di'si'juan	第四卷	205
di'si'ming	第四名	69
di'si'ni	迪斯尼	331
di'si'ni'le'yuan	迪斯尼乐园	83
di'si'ri	第四日	64
di'si'tian	第四天	89
di'si'tiao	第四条	69
di'si'wei	第四位	126
di'si'zhang	第四章	278
di'si'zhong	第四种	122
di'su	低速	176
di'tai	地台	146
di'tai	敌台	74
di'tan	地毯	747
di'tan	地坛	293
di'tan	地摊	59
di'tan'chang	地毯厂	259
di'te'lv	底特律	113
di'tie	地铁	1127
di'tie'zhan	地铁站	56
di'tou	低头	1756
di'tou	地头	107
di'tu	地图	3085
diu	丢	2859
diu'diao	丢掉	340
diu'kai	丢开	86
diu'lian	丢脸	184
diu'qi	丢弃	146
diu'ren	丢人	188
diu'shi	丢失	437
diu'xia	丢下	354
di'wa	低洼	202
di'wang	帝王	1918
di'wei	地位	11660
di'wei	地委	387
di'wei	帝位	255
di'wei	低微	212
di'wei	低位	85
di'wei'du	低纬度	93
di'wen	低温	748
di'wo	敌我	356
di'wu	第五	1391
di'wu'ci	第五次	893
di'wu'dai	第五代	121
di'wu'ge	第五个	66
di'wu'jie	第五届	505
di'wu'juan	第五卷	99
di'wu'tiao	第五条	65
di'wu'wei	第五位	82
di'wu'zhang	第五章	218
di'xi	底细	116
di'xi	嫡系	101
di'xia	地下	4708
di'xia	低下	1181
di'xia	底下	1138
di'xia	地峡	132
di'xia'dang	地下党	121
di'xian	底线	205
di'xian'cun	地仙村	64
di'xiao	抵消	195
di'xiao	抵销	122
di'xia'shi	地下室	213
di'xia'shui	地下水	1244
di'xia'tie'dao	地下铁道	73
di'xin	底薪	73
di'xin	地心	65
di'xing	地形	1801
di'xing'tu	地形图	98
di'xiong	弟兄	1748
di'xue	地穴	81
di'xue'tang	低血糖	64
di'ya	抵押	373
di'ya	低压	202
di'ya	地亚	82
di'yi	第一	17725
di'yi	敌意	240
di'yi	地衣	98
di'yi'ben	第一本	104
di'yi'bu	第一步	52000000
di'yi'bu	第一部	941
di'yi'ceng	第一层	104
di'yi'chang	第一场	141
di'yi'chan'ye	第一产业	527
di'yi'ci	第一次	6509
di'yi'dai	第一代	385
di'yi'dao	第一道	253
di'yi'deng	第一等	59
di'yi'dian	第一点	69
di'yi'fen	第一分	290
di'yi'fen	第一份	121
di'yi'feng	第一峰	269
di'yi'fu	第一副	146
di'yi'ge	第一个	4092
di'yi'guan	第一罐	257
di'yi'guo'ji	第一国际	61
di'yi'hao	第一号	95
di'yi'hui	第一回	57
di'yi'ji	第一级	105
di'yi'jia	第一家	299
di'yi'jia	第一架	165
di'yi'jian	第一件	436
di'yi'jie	第一届	875
di'yi'jie	第一节	273
di'yi'ju	第一句	186
di'yi'juan	第一卷	352
di'yi'ke	第一颗	241
di'yi'lei	第一类	158
di'yi'liang	第一辆	99
di'yi'liu	第一流	185
di'yi'lun	第一轮	183
di'yi'men	第一门	150
di'yi'mian	第一面	274
di'yi'ming	第一名	543
di'yin	低音	98
di'ying	敌营	100
di'yi'nian	第一年	181
di'yi'pan	第一盘	62
di'yi'pi	第一批	1068
di'yi'pian	第一篇	160
di'yi'qi	第一期	414
di'yi'qiang	第一枪	60
di'yi'ren	第一任	198
di'yi'shou	第一手	105
di'yi'sou	第一艘	165
di'yi'suo	第一所	70
di'yi'tai	第一台	343
di'yi'tian	第一天	603
di'yi'tiao	第一条	269
di'yi'wei	第一位	650
di'yi'xian	第一线	283
di'yi'xiang	第一项	88
di'yi'yan	第一眼	78
di'yi'ye	第一页	110
di'yi'zhang	第一章	330
di'yi'zhang	第一张	92
di'yi'zhao	第一招	73
di'yi'zhi	第一支	77
di'yi'zhong	第一种	542
di'yi'zhong	第一重	135
di'yi'zuo	第一座	277
di'yu	低于	2100
di'yu	地域	1470
di'yu	抵御	857
di'yu	地狱	616
di'yuan	堤垸	259
di'yuan	地缘	138
di'yue	缔约	68
di'yue'guo	缔约国	186
di'yun	底蕴	131
di'zao	缔造	206
di'zao'zhe	缔造者	93
di'zeng	递增	1798
di'zhen	地震	2663
di'zhen	敌阵	115
di'zhen'bo	地震波	70
di'zhen'dai	地震带	82
di'zhi	地址	3386
di'zhi	地质	3014
di'zhi	抵制	833
di'zhi	帝制	441
di'zhi	地支	71
di'zhi'bu	地质部	56
di'zhi'xue	地质学	375
di'zhi'xue'jia	地质学家	178
di'zhong'hai	地中海	1289
di'zhu	地主	1742
di'zhu'jie'ji	地主阶级	249
di'zi	弟子	6071
di'zi	笛子	196
di'zi	底子	175
di'zu	地租	1251
di'zuo	底座	246
dong	东	18279
dong	动	12509
dong	洞	6944
dong	懂	3998
dong	冬	1487
dong	董	999
dong	冻	928
dong	氭	337
dong	栋	292
dong	咚	291
dong	侗	237
dong	硐	96
dong	氡	74
dong	戙	73
dong	姛	65
dong	筒	61
dong	胨	44
dong	峒	42
dong	勭	36
dong	恫	36
dong	鸫	34
dong	酮	24
dong	桐	9
dong	甬	3
dong'an	东岸	522
dong'an	东安	175
dong'an'men	东安门	282
dong'ao'hui	冬奥会	107
dong'ba	东巴	81
dong'bao'qu	东宝区	258
dong'bei	东北	6082
dong'bei'bu	东北部	955
dong'bei'ce	东北侧	139
dong'bei'da'xue	东北大学	831
dong'bei'di'qu	东北地区	492
dong'bei'fang	东北方	76
dong'bei'hu	东北虎	66
dong'bei'jiao	东北角	139
dong'bei'jun	东北军	234
dong'bei'min'zhu'lian'jun	东北民主联军	61
dong'bei'ya	东北亚	95
dong'bi	动笔	67
dong'bian	东边	819
dong'bing	动兵	66
dong'bi'wu	董必武	364
dong'bu	东部	5551
dong'bu'dong	动不动	348
dong'ce	东侧	1242
dong'cha	洞察	101
dong'cha'li	洞察力	67
dong'chan	动产	84
dong'chang'an'jie	东长安街	397
dong'chao'xi	东朝西	130
dong'cheng	东城	593
dong'cheng'qu	东城区	88
dong'chuan	东川	91
dong'chun	冬春	93
dong'ci	动词	277
dong'da	东大	65
dong'dan	东单	159
dong'dang	动荡	666
dong'dao	东道	314
dong'dao'xi'wai	东倒西歪	94
dong'dao'zhu	东道主	151
dong'de	懂得	2185
dong'de	东德	71
dong'dong	咚咚	254
dong'du	东渡	117
dong'duan	东段	188
dong'duan	东端	112
dong'fang	东方	3993
dong'fang	洞房	125
dong'fang'hong	东方红	112
dong'fang'hua'zhu	洞房花烛	67
dong'fang'ren	东方人	57
dong'fang'zhuo	董方卓	66
dong'fei	东非	311
dong'fei'da'lie'gu	东非大裂谷	56
dong'feng	东风	1075
dong'feng'qi'che'gong'si	东风汽车公司	263
dong'fu'xiang	董福祥	59
dong'gan	动感	138
dong'gong	动工	433
dong'gong	东宫	281
dong'gua	冬瓜	344
dong'guan	东莞	275
dong'guan	东关	121
dong'hai	东海	923
dong'hai'an	东海岸	176
dong'hai'jian'dui	东海舰队	133
dong'han	东汉	2005
dong'hang	东航	72
dong'he	恫吓	73
dong'hu	东湖	1866
dong'hua	动画	262
dong'hua	东华	70
dong'hua'men	东华门	255
dong'hua'pian	动画片	132
dong'hu'kai'fa'qu	东湖开发区	258
dong'ji	冬季	1580
dong'ji	动机	982
dong'jia	董家	273
dong'jia	东家	222
dong'jiang	东江	174
dong'jian'hua	董建华	145
dong'jiao	东郊	154
dong'jiao'min'xiang	东交民巷	1042
dong'jie	冻结	378
dong'jie	东街	160
dong'jin	东晋	676
dong'jing	东京	2541
dong'jing	动静	1379
dong'jing	东经	1271
